TMSTAMP,RECNBR,WaterTemp,SpCond,Cond,TDS,Salinity,ODOSat,ODO,Pressure,Depth,PH,Turbidity,FChlorophyll,MChlorophyll,FAlgae,MAlgae,fDom,QSEfDom,pHmv,Site
2/6/2019 20:36,18499,28.48,53.74,57.31,34.93,35.4,109.2,6.96,0.54,0.359,8.12,-0.4,0.42,1.38,0.19,2.44,0.26,0.78,-94.1,STRI
2/6/2019 20:42,18500,28.49,53.74,57.32,34.93,35.4,108.5,6.92,0.54,0.358,8.12,-0.07,0.46,1.52,0.17,2.41,0.25,0.75,-94.1,STRI
2/6/2019 20:54,18501,28.51,53.75,57.35,34.93,35.41,111,7.08,0.54,0.355,8.13,-0.46,0.42,1.37,0.05,2.17,0.39,1.17,-94.7,STRI
2/6/2019 21:00,18502,28.52,53.75,57.36,34.94,35.41,113.5,7.23,0.53,0.352,8.14,-0.43,0.41,1.36,0.34,2.73,0.22,0.66,-95.2,STRI
2/6/2019 21:06,18503,28.51,53.75,57.35,34.93,35.41,111.1,7.08,0.53,0.349,8.13,-0.34,0.43,1.42,0.25,2.55,0.58,1.75,-94.7,STRI
2/6/2019 21:12,18504,28.5,53.74,57.33,34.93,35.41,109.2,6.96,0.53,0.347,8.12,-0.41,0.4,1.33,0.16,2.39,0.19,0.58,-94.4,STRI
2/6/2019 21:24,18505,28.49,53.75,57.34,34.94,35.42,110.5,7.04,0.52,0.345,8.13,-0.46,0.51,1.66,0.32,2.68,0.38,1.15,-94.6,STRI
2/6/2019 21:30,18506,28.46,53.75,57.3,34.94,35.42,107,6.82,0.53,0.349,8.11,-0.27,0.42,1.38,0.2,2.45,0.74,2.21,-93.9,STRI
2/6/2019 21:36,18507,28.43,53.75,57.27,34.94,35.41,103.5,6.61,0.53,0.348,8.1,-0.41,0.58,1.85,0.53,3.08,0.54,1.62,-93.1,STRI
2/6/2019 21:42,18508,28.43,53.75,57.27,34.94,35.41,105.3,6.72,0.52,0.346,8.11,-0.39,0.46,1.5,0.17,2.4,0.56,1.69,-93.5,STRI
2/6/2019 21:54,18509,28.42,53.74,57.25,34.93,35.41,104.5,6.67,0.53,0.348,8.1,-0.45,0.5,1.62,0.24,2.53,0.46,1.39,-93.4,STRI
2/6/2019 22:00,18510,28.38,53.74,57.21,34.93,35.41,101.3,6.47,0.53,0.347,8.09,-0.43,0.49,1.59,0.22,2.49,-0.14,-0.43,-92.7,STRI
2/6/2019 22:06,18511,28.37,53.73,57.19,34.93,35.4,99.6,6.37,0.53,0.347,8.09,0.81,0.57,1.83,0.46,2.94,0.13,0.39,-92.5,STRI
2/6/2019 22:12,18512,28.36,53.73,57.18,34.93,35.4,99.2,6.34,0.53,0.346,8.09,-0.25,0.63,2.01,0.53,3.09,0.23,0.69,-92.3,STRI
2/6/2019 22:24,18513,28.34,53.73,57.16,34.93,35.4,98.7,6.31,0.53,0.349,8.08,-0.24,0.44,1.44,0.22,2.5,0.23,0.7,-92.2,STRI
2/6/2019 22:30,18514,28.32,53.73,57.14,34.92,35.4,99.1,6.33,0.53,0.351,8.09,-0.44,0.43,1.4,0.11,2.28,0.29,0.88,-92.3,STRI
2/6/2019 22:36,18515,28.31,53.73,57.13,34.92,35.4,98.3,6.29,0.53,0.35,8.08,-0.41,0.35,1.17,0.08,2.23,0.12,0.35,-92.1,STRI
2/6/2019 22:48,18516,28.31,53.73,57.12,34.92,35.4,98.6,6.31,0.54,0.357,8.08,-0.38,0.38,1.26,0.01,2.09,0.35,1.05,-92.2,STRI
2/6/2019 22:54,18517,28.3,53.73,57.12,34.92,35.4,97.4,6.23,0.54,0.354,8.08,-0.45,0.28,0.98,-0.02,2.05,0.69,2.06,-92,STRI
2/6/2019 23:00,18518,28.3,53.73,57.11,34.92,35.4,96.8,6.19,0.55,0.361,8.08,-0.39,0.47,1.52,0.05,2.18,0.19,0.57,-92,STRI
2/6/2019 23:06,18519,28.29,53.73,57.11,34.92,35.4,96.8,6.19,0.54,0.357,8.08,-0.47,0.31,1.05,-0.07,1.95,0.73,2.2,-91.9,STRI
2/6/2019 23:12,18520,28.29,53.73,57.1,34.92,35.4,96.7,6.19,0.54,0.358,8.08,-0.34,0.34,1.15,-0.03,2.02,0.35,1.06,-91.9,STRI
2/6/2019 23:24,18521,28.28,53.73,57.09,34.92,35.4,96.5,6.18,0.55,0.362,8.08,-0.44,0.31,1.06,0,2.09,0,0,-91.8,STRI
2/6/2019 23:30,18522,28.26,53.72,57.07,34.92,35.4,96.3,6.16,0.56,0.367,8.08,-0.42,0.32,1.09,-0.06,1.97,0.04,0.13,-91.8,STRI
2/6/2019 23:36,18523,28.25,53.73,57.06,34.92,35.4,96.4,6.17,0.56,0.369,8.08,-0.48,0.35,1.19,-0.02,2.04,0.01,0.04,-91.8,STRI
2/6/2019 23:42,18524,28.24,53.73,57.06,34.92,35.4,96,6.15,0.56,0.373,8.08,-0.44,0.29,1.01,-0.01,2.05,0.66,1.98,-91.8,STRI
2/6/2019 23:54,18525,28.23,53.73,57.04,34.92,35.4,96.2,6.16,0.57,0.375,8.08,-0.4,0.32,1.08,-0.04,2,0.64,1.92,-91.7,STRI
2/7/2019 0:00,18526,28.24,53.72,57.04,34.92,35.4,96.1,6.15,0.58,0.384,8.08,-0.42,0.33,1.11,0.01,2.1,0.03,0.09,-91.7,STRI
2/7/2019 0:06,18527,28.24,53.73,57.05,34.92,35.4,96.4,6.17,0.58,0.385,8.08,-0.48,0.28,0.99,-0.04,2.01,0.45,1.34,-91.8,STRI
2/7/2019 0:12,18528,28.24,53.73,57.04,34.92,35.4,96.5,6.18,0.59,0.391,8.08,-0.34,0.29,0.99,-0.08,1.93,0.41,1.22,-91.8,STRI
2/7/2019 0:24,18529,28.24,53.73,57.05,34.92,35.4,96.6,6.18,0.6,0.395,8.08,-0.43,0.28,0.98,-0.02,2.04,-0.02,-0.06,-91.9,STRI
2/7/2019 0:30,18530,28.23,53.73,57.05,34.92,35.4,96.8,6.2,0.61,0.402,8.08,-0.46,0.32,1.1,-0.04,2.01,0.55,1.64,-91.9,STRI
2/7/2019 0:36,18531,28.22,53.73,57.03,34.92,35.4,96.3,6.17,0.6,0.4,8.08,-0.49,0.31,1.05,0.02,2.12,0.38,1.14,-91.9,STRI
2/7/2019 0:42,18532,28.21,53.73,57.02,34.93,35.41,96.4,6.17,0.61,0.408,8.08,-0.43,0.32,1.1,0.02,2.11,0.24,0.72,-91.8,STRI
2/7/2019 0:54,18533,28.21,53.73,57.03,34.93,35.41,96.4,6.17,0.61,0.406,8.08,-0.5,0.31,1.05,-0.01,2.05,-0.06,-0.19,-91.9,STRI
2/7/2019 1:00,18534,28.21,53.73,57.02,34.92,35.4,95.7,6.13,0.63,0.417,8.08,-0.44,0.31,1.06,-0.03,2.02,0.55,1.65,-91.7,STRI
2/7/2019 1:06,18535,28.21,53.72,57.02,34.92,35.4,95.1,6.09,0.63,0.415,8.08,-0.38,0.34,1.14,0.06,2.19,-0.01,-0.04,-91.7,STRI
2/7/2019 1:12,18536,28.21,53.72,57.02,34.92,35.4,94.8,6.07,0.63,0.421,8.07,-0.38,0.29,1,-0.04,2,0.67,2.02,-91.6,STRI
2/7/2019 1:24,18537,28.2,53.73,57.01,34.92,35.4,95.3,6.11,0.63,0.421,8.07,-0.43,0.28,0.97,0.02,2.12,0.4,1.19,-91.6,STRI
2/7/2019 1:30,18538,28.17,53.73,56.98,34.92,35.41,96.4,6.18,0.65,0.43,8.07,-0.46,0.34,1.16,0.02,2.11,0.42,1.27,-91.6,STRI
2/7/2019 1:36,18539,28.18,53.73,56.99,34.92,35.4,94.5,6.05,0.65,0.431,8.07,-0.27,0.3,1.02,0.04,2.15,0.08,0.25,-91.5,STRI
2/7/2019 1:42,18540,28.17,53.72,56.97,34.92,35.4,95,6.09,0.65,0.432,8.07,-0.34,0.26,0.93,-0.01,2.07,0.5,1.49,-91.6,STRI
2/7/2019 1:54,18541,28.17,53.73,56.97,34.92,35.4,94.8,6.07,0.66,0.439,8.07,-0.45,0.28,0.98,-0.07,1.96,0.17,0.52,-91.6,STRI
2/7/2019 2:00,18542,28.17,53.72,56.98,34.92,35.4,95,6.09,0.67,0.444,8.07,-0.46,0.26,0.91,-0.04,2.01,0.09,0.26,-91.6,STRI
2/7/2019 2:06,18543,28.17,53.73,56.98,34.92,35.4,94.5,6.06,0.66,0.439,8.07,-0.43,0.23,0.83,-0.16,1.78,0.01,0.04,-91.6,STRI
2/7/2019 2:12,18544,28.17,53.73,56.98,34.92,35.41,94.8,6.07,0.67,0.444,8.07,-0.45,0.29,1.01,0.01,2.1,-0.05,-0.16,-91.6,STRI
2/7/2019 2:24,18545,28.17,53.72,56.97,34.92,35.4,94.6,6.07,0.67,0.446,8.07,-0.41,0.27,0.95,-0.06,1.97,-0.1,-0.31,-91.6,STRI
2/7/2019 2:30,18546,28.15,53.72,56.96,34.92,35.4,94.1,6.03,0.68,0.456,8.07,-0.43,0.26,0.9,-0.03,2.03,0.39,1.17,-91.5,STRI
2/7/2019 2:36,18547,28.15,53.73,56.96,34.92,35.41,93.4,5.99,0.68,0.451,8.07,-0.42,0.25,0.87,-0.11,1.86,0.43,1.29,-91.4,STRI
2/7/2019 2:42,18548,28.16,53.72,56.97,34.92,35.4,96.7,6.2,0.68,0.454,8.08,-0.35,0.25,0.88,-0.14,1.81,-0.04,-0.12,-91.9,STRI
2/7/2019 2:54,18549,28.17,53.73,56.98,34.92,35.41,96.9,6.21,0.68,0.451,8.08,-0.44,0.23,0.83,-0.14,1.82,0.49,1.48,-92.1,STRI
2/7/2019 3:00,18550,28.15,53.73,56.97,34.92,35.41,96.8,6.21,0.69,0.463,8.08,-0.47,0.29,0.99,0.01,2.09,0.36,1.07,-92,STRI
2/7/2019 3:06,18551,28.15,53.73,56.96,34.92,35.41,96.4,6.18,0.68,0.456,8.08,-0.51,0.27,0.94,-0.11,1.87,-0.02,-0.06,-92,STRI
2/7/2019 3:12,18552,28.15,53.73,56.96,34.92,35.4,96.7,6.2,0.69,0.462,8.08,-0.37,0.25,0.89,-0.04,2,0.12,0.35,-92,STRI
2/7/2019 3:24,18553,28.16,53.73,56.96,34.92,35.4,96.1,6.16,0.7,0.465,8.08,-0.49,0.24,0.87,-0.25,1.6,0,0.01,-92,STRI
2/7/2019 3:30,18554,28.14,53.73,56.95,34.92,35.41,97.4,6.24,0.7,0.47,8.08,-0.43,0.26,0.92,-0.01,2.05,0.07,0.21,-92,STRI
2/7/2019 3:36,18555,28.15,53.73,56.97,34.93,35.41,96,6.16,0.7,0.468,8.08,-0.45,0.27,0.94,-0.01,2.07,0.49,1.46,-92.1,STRI
2/7/2019 3:42,18556,28.15,53.73,56.96,34.92,35.41,96.5,6.19,0.71,0.475,8.08,-0.45,0.27,0.94,-0.05,1.98,0.42,1.26,-92.1,STRI
2/7/2019 3:54,18557,28.15,53.73,56.96,34.92,35.41,97.2,6.23,0.71,0.475,8.08,-0.42,0.26,0.9,-0.09,1.91,0.05,0.15,-92.1,STRI
2/7/2019 4:00,18558,28.15,53.73,56.96,34.92,35.41,96.3,6.17,0.71,0.476,8.08,-0.47,0.22,0.8,-0.22,1.66,-0.02,-0.05,-92,STRI
2/7/2019 4:06,18559,28.14,53.73,56.95,34.93,35.41,96.2,6.17,0.72,0.481,8.08,-0.38,0.25,0.88,-0.15,1.79,0.23,0.7,-91.8,STRI
2/7/2019 4:12,18560,28.15,53.73,56.96,34.92,35.41,96.3,6.17,0.73,0.485,8.08,-0.55,0.32,1.09,0.05,2.18,0.23,0.68,-91.8,STRI
2/7/2019 4:24,18561,28.14,53.73,56.95,34.93,35.41,95.8,6.14,0.73,0.488,8.08,-0.42,0.24,0.86,-0.07,1.95,0.05,0.16,-91.8,STRI
2/7/2019 4:30,18562,28.12,53.73,56.93,34.92,35.41,95.3,6.11,0.74,0.495,8.08,-0.45,0.25,0.88,-0.13,1.84,-0.01,-0.03,-91.7,STRI
2/7/2019 4:36,18563,28.12,53.73,56.93,34.92,35.41,96.8,6.21,0.74,0.494,8.08,-0.47,0.2,0.73,-0.14,1.81,0.14,0.41,-92,STRI
2/7/2019 4:42,18564,28.12,53.73,56.94,34.92,35.41,95.9,6.15,0.74,0.495,8.08,-0.51,0.24,0.85,-0.17,1.75,0.05,0.15,-92,STRI
2/7/2019 4:54,18565,28.12,53.73,56.94,34.93,35.41,96.7,6.2,0.75,0.501,8.08,-0.47,0.28,0.98,-0.04,2,0,0.01,-92,STRI
2/7/2019 5:00,18566,28.14,53.73,56.95,34.93,35.41,96.9,6.22,0.76,0.506,8.08,-0.46,0.21,0.78,-0.15,1.79,0.26,0.78,-92,STRI
2/7/2019 5:06,18567,28.14,53.73,56.96,34.93,35.41,96.9,6.21,0.75,0.504,8.08,-0.52,0.24,0.84,-0.07,1.95,0,-0.01,-92.1,STRI
2/7/2019 5:12,18568,28.13,53.74,56.95,34.93,35.41,96.6,6.2,0.76,0.508,8.08,-0.46,0.23,0.81,-0.11,1.87,0.38,1.15,-92,STRI
2/7/2019 5:24,18569,28.13,53.73,56.95,34.93,35.41,96.5,6.19,0.76,0.509,8.08,-0.52,0.24,0.86,-0.12,1.85,0.4,1.19,-91.9,STRI
2/7/2019 5:30,18570,28.14,53.74,56.96,34.93,35.41,96.3,6.17,0.77,0.513,8.08,-0.47,0.23,0.82,-0.15,1.79,0.02,0.05,-91.9,STRI
2/7/2019 5:36,18571,28.14,53.74,56.96,34.93,35.41,96,6.15,0.77,0.515,8.08,-0.45,0.25,0.88,-0.11,1.87,0.07,0.22,-91.8,STRI
2/7/2019 5:42,18572,28.13,53.74,56.95,34.93,35.41,95.9,6.15,0.77,0.515,8.08,-0.45,0.27,0.96,0.14,2.34,0.31,0.93,-91.8,STRI
2/7/2019 5:54,18573,28.11,53.74,56.93,34.93,35.42,96,6.16,0.77,0.516,8.08,-0.43,0.21,0.78,-0.15,1.8,0.03,0.1,-91.8,STRI
2/7/2019 6:00,18574,28.11,53.74,56.93,34.93,35.41,96.6,6.2,0.77,0.518,8.08,-0.24,0.34,1.16,0.12,2.3,0.29,0.87,-91.9,STRI
2/7/2019 6:06,18575,28.1,53.74,56.92,34.93,35.41,96.2,6.17,0.78,0.523,8.08,-0.42,0.28,0.97,-0.09,1.91,0.08,0.24,-91.9,STRI
2/7/2019 6:18,18576,28.12,53.73,56.93,34.93,35.41,95.7,6.14,0.78,0.521,8.08,-0.45,0.27,0.93,-0.06,1.96,0.32,0.95,-91.8,STRI
2/7/2019 6:24,18577,28.11,53.73,56.92,34.93,35.41,95.2,6.11,0.78,0.523,8.08,-0.5,0.26,0.91,-0.08,1.92,0.23,0.68,-91.7,STRI
2/7/2019 6:30,18578,28.11,53.74,56.93,34.93,35.42,95.3,6.11,0.78,0.523,8.08,-0.5,0.23,0.84,-0.14,1.81,0.09,0.27,-91.7,STRI
2/7/2019 6:36,18579,28.1,53.74,56.92,34.93,35.41,94.7,6.08,0.78,0.521,8.07,-0.43,0.23,0.83,-0.09,1.91,0.13,0.4,-91.6,STRI
2/7/2019 6:42,18580,28.09,53.73,56.91,34.93,35.41,94.5,6.06,0.78,0.519,8.07,-0.5,0.22,0.8,-0.18,1.73,0.31,0.92,-91.5,STRI
2/7/2019 6:54,18581,28.09,53.73,56.9,34.93,35.41,94.9,6.09,0.78,0.521,8.07,-0.47,0.23,0.81,-0.17,1.77,0.13,0.4,-91.5,STRI
2/7/2019 7:00,18582,28.07,53.73,56.88,34.92,35.41,94.9,6.09,0.78,0.519,8.07,-0.26,0.33,1.12,0.01,2.1,0.12,0.37,-91.6,STRI
2/7/2019 7:06,18583,28.06,53.73,56.87,34.92,35.41,94.9,6.09,0.77,0.513,8.07,-0.45,0.29,1.01,-0.02,2.04,0.36,1.08,-91.6,STRI
2/7/2019 7:12,18584,28.05,53.73,56.85,34.92,35.41,94.8,6.09,0.77,0.518,8.07,-0.29,0.31,1.06,0.02,2.12,0.29,0.87,-91.6,STRI
2/7/2019 7:24,18585,28.06,53.73,56.86,34.92,35.41,94.7,6.08,0.77,0.512,8.07,0.34,0.3,1.02,-0.02,2.05,0.32,0.95,-91.6,STRI
2/7/2019 7:30,18586,28.04,53.73,56.85,34.93,35.41,94.3,6.05,0.77,0.513,8.07,-0.33,0.3,1.03,-0.01,2.06,0.2,0.59,-91.5,STRI
2/7/2019 7:36,18587,28.03,53.73,56.84,34.92,35.41,94.9,6.1,0.76,0.511,8.08,-0.44,0.27,0.95,-0.01,2.07,0.33,1,-91.7,STRI
2/7/2019 7:48,18588,28.03,53.73,56.84,34.92,35.41,95.3,6.12,0.77,0.512,8.08,-0.53,0.26,0.92,0,2.09,0.22,0.67,-91.7,STRI
2/7/2019 7:54,18589,28.06,53.73,56.87,34.92,35.41,95.2,6.11,0.76,0.507,8.08,-0.51,0.27,0.96,-0.04,2,0.16,0.48,-91.7,STRI
2/7/2019 8:00,18590,28.07,53.73,56.87,34.92,35.41,95.2,6.11,0.76,0.505,8.08,-0.38,0.24,0.86,-0.05,1.98,0.05,0.15,-91.7,STRI
2/7/2019 8:06,18591,28.07,53.73,56.88,34.92,35.41,95.1,6.1,0.75,0.499,8.08,-0.44,0.28,0.98,-0.04,2.01,0.29,0.88,-91.7,STRI
2/7/2019 8:12,18592,28.08,53.73,56.89,34.92,35.41,95.5,6.13,0.75,0.5,8.08,-0.41,0.29,0.99,-0.05,1.98,0.22,0.67,-91.7,STRI
2/7/2019 8:24,18593,28.08,53.73,56.89,34.92,35.41,95.2,6.11,0.75,0.498,8.08,-0.38,0.22,0.8,-0.12,1.85,0.01,0.02,-91.7,STRI
2/7/2019 8:30,18594,28.07,53.73,56.88,34.92,35.41,95.1,6.1,0.74,0.493,8.08,-0.45,0.25,0.88,-0.07,1.95,0.26,0.77,-91.7,STRI
2/7/2019 8:36,18595,28.07,53.73,56.88,34.93,35.41,94.9,6.09,0.74,0.493,8.08,-0.4,0.23,0.83,-0.15,1.79,0.22,0.67,-91.7,STRI
2/7/2019 8:42,18596,28.07,53.73,56.88,34.92,35.41,94.8,6.09,0.74,0.492,8.07,-0.45,0.2,0.75,-0.2,1.69,0.02,0.07,-91.6,STRI
2/7/2019 8:54,18597,28.06,53.73,56.87,34.93,35.41,95.1,6.11,0.74,0.493,8.08,-0.42,0.23,0.82,-0.2,1.69,0.19,0.56,-91.6,STRI
2/7/2019 9:00,18598,28.07,53.73,56.88,34.92,35.41,95.3,6.11,0.74,0.497,8.08,-0.54,0.24,0.87,-0.13,1.83,0.32,0.95,-91.7,STRI
2/7/2019 9:06,18599,28.07,53.74,56.89,34.93,35.42,95.2,6.11,0.73,0.489,8.08,-0.49,0.22,0.8,-0.19,1.72,0.12,0.37,-91.7,STRI
2/7/2019 9:12,18600,28.08,53.73,56.89,34.93,35.41,94.9,6.09,0.75,0.501,8.08,-0.45,0.22,0.8,-0.23,1.65,0.06,0.17,-91.7,STRI
2/7/2019 9:24,18601,28.08,53.73,56.89,34.92,35.41,95.1,6.1,0.74,0.494,8.07,-0.44,0.23,0.82,-0.12,1.85,0,0,-91.6,STRI
2/7/2019 9:30,18602,28.08,53.73,56.89,34.93,35.41,95.2,6.11,0.74,0.496,8.08,-0.45,0.23,0.84,-0.15,1.8,0.12,0.37,-91.7,STRI
2/7/2019 9:36,18603,28.08,53.73,56.89,34.93,35.41,95.2,6.11,0.75,0.501,8.08,-0.48,0.2,0.74,-0.14,1.82,0.27,0.8,-91.6,STRI
2/7/2019 9:42,18604,28.08,53.74,56.9,34.93,35.41,95.2,6.11,0.75,0.501,8.08,-0.42,0.26,0.91,-0.18,1.74,0.37,1.12,-91.7,STRI
2/7/2019 9:54,18605,28.09,53.74,56.9,34.93,35.41,95.3,6.11,0.75,0.5,8.08,-0.48,0.2,0.75,-0.24,1.62,0.22,0.66,-91.7,STRI
2/7/2019 10:00,18606,28.09,53.73,56.9,34.93,35.41,95.7,6.14,0.76,0.51,8.08,-0.29,0.24,0.84,-0.28,1.55,0.01,0.03,-91.7,STRI
2/7/2019 10:06,18607,28.09,53.73,56.91,34.93,35.41,96,6.16,0.76,0.506,8.08,-0.27,0.17,0.64,-0.3,1.51,0.63,1.88,-91.7,STRI
2/7/2019 10:18,18608,28.1,53.74,56.92,34.93,35.41,96.1,6.17,0.77,0.515,8.08,-0.54,0.19,0.71,-0.2,1.69,0.45,1.36,-91.7,STRI
2/7/2019 10:24,18609,28.11,53.73,56.93,34.93,35.41,97.5,6.26,0.78,0.519,8.08,-0.52,0.19,0.72,-0.24,1.63,0.28,0.83,-92,STRI
2/7/2019 10:30,18610,28.12,53.73,56.93,34.93,35.41,97.5,6.26,0.78,0.523,8.08,-0.51,0.16,0.62,-0.24,1.62,0.14,0.41,-92.2,STRI
2/7/2019 10:36,18611,28.12,53.74,56.94,34.93,35.41,98,6.29,0.78,0.52,8.09,-0.54,0.19,0.72,-0.2,1.7,0.32,0.97,-92.2,STRI
2/7/2019 10:42,18612,28.12,53.74,56.94,34.93,35.42,98.8,6.34,0.79,0.526,8.09,-0.37,0.24,0.85,-0.1,1.88,0.58,1.73,-92.4,STRI
2/7/2019 10:48,18613,28.13,53.74,56.95,34.93,35.41,98.9,6.35,0.79,0.527,8.09,-0.47,0.23,0.82,-0.16,1.77,0.46,1.38,-92.4,STRI
2/7/2019 10:54,18614,28.15,53.74,56.97,34.93,35.41,99.5,6.38,0.79,0.53,8.09,-0.39,0.21,0.77,-0.19,1.72,-0.08,-0.24,-92.5,STRI
2/7/2019 11:00,18615,28.15,53.74,56.97,34.93,35.41,98.9,6.34,0.8,0.536,8.09,-0.51,0.19,0.72,-0.22,1.66,-0.07,-0.22,-92.5,STRI
2/7/2019 11:12,18616,28.16,53.73,56.97,34.93,35.41,100.3,6.43,0.8,0.538,8.09,-0.45,0.21,0.75,-0.21,1.69,0,0.01,-92.6,STRI
2/7/2019 11:18,18617,28.15,53.74,56.97,34.93,35.41,98.7,6.33,0.82,0.549,8.09,-0.54,0.21,0.77,-0.16,1.78,0.35,1.06,-92.4,STRI
2/7/2019 11:24,18618,28.14,53.74,56.97,34.93,35.42,99.2,6.36,0.83,0.553,8.09,-0.51,0.14,0.55,-0.38,1.37,0.45,1.36,-92.3,STRI
2/7/2019 11:30,18619,28.16,53.74,56.99,34.93,35.41,99.2,6.36,0.83,0.559,8.09,-0.48,0.17,0.66,-0.26,1.59,-0.06,-0.17,-92.4,STRI
2/7/2019 11:42,18620,28.19,53.74,57.01,34.93,35.41,99.5,6.38,0.83,0.557,8.09,-0.46,0.15,0.58,-0.33,1.45,0.07,0.21,-92.6,STRI
2/7/2019 11:48,18621,28.22,53.74,57.05,34.93,35.42,100.2,6.42,0.84,0.566,8.09,-0.47,0.21,0.78,-0.2,1.71,0.44,1.33,-92.6,STRI
2/7/2019 11:54,18622,28.26,53.74,57.08,34.93,35.41,99.7,6.38,0.84,0.566,8.09,-0.41,0.19,0.7,-0.05,1.98,0.56,1.69,-92.5,STRI
2/7/2019 12:06,18623,28.27,53.75,57.11,34.94,35.42,99.5,6.37,0.85,0.573,8.09,-0.56,0.13,0.54,-0.2,1.71,0.09,0.26,-92.3,STRI
2/7/2019 12:12,18624,28.32,53.74,57.14,34.93,35.41,100.4,6.42,0.86,0.58,8.09,-0.53,0.11,0.49,-0.24,1.62,0.18,0.53,-92.5,STRI
2/7/2019 12:18,18625,28.39,53.74,57.22,34.93,35.41,100.4,6.41,0.86,0.58,8.09,-0.48,0.15,0.6,-0.2,1.71,0.02,0.06,-92.6,STRI
2/7/2019 12:30,18626,28.42,53.74,57.25,34.93,35.41,99.6,6.36,0.86,0.578,8.09,-0.53,0.15,0.6,-0.23,1.64,-0.15,-0.45,-92.4,STRI
2/7/2019 12:36,18627,28.48,53.77,57.34,34.95,35.42,99.7,6.36,0.87,0.587,8.08,-0.43,0.15,0.58,-0.18,1.73,-0.18,-0.55,-92.3,STRI
2/7/2019 12:42,18628,28.52,53.77,57.38,34.95,35.42,99,6.31,0.88,0.588,8.08,-0.53,0.14,0.55,-0.23,1.64,0.18,0.55,-92.1,STRI
2/7/2019 12:48,18629,28.52,53.78,57.39,34.96,35.43,100.5,6.4,0.88,0.59,8.09,-0.47,0.12,0.52,-0.23,1.64,0.3,0.9,-92.3,STRI
2/7/2019 12:54,18630,28.56,53.75,57.41,34.94,35.41,101.4,6.46,0.87,0.586,8.09,-0.52,0.16,0.62,-0.23,1.64,0.09,0.28,-92.6,STRI
2/7/2019 13:00,18631,28.58,53.75,57.43,34.94,35.41,102.5,6.53,0.88,0.594,8.1,-0.43,0.18,0.67,-0.12,1.85,0.05,0.15,-92.9,STRI
2/7/2019 13:06,18632,28.6,53.77,57.47,34.95,35.42,102.9,6.55,0.87,0.587,8.09,-0.37,0.18,0.69,-0.26,1.59,0.18,0.54,-92.8,STRI
2/7/2019 13:12,18633,28.61,53.77,57.47,34.95,35.42,103.9,6.61,0.88,0.592,8.1,-0.4,0.2,0.75,-0.21,1.68,0.17,0.5,-93.1,STRI
2/7/2019 13:24,18634,28.63,53.78,57.5,34.95,35.43,105.2,6.69,0.88,0.591,8.1,-0.46,0.24,0.85,-0.14,1.81,0.05,0.15,-93.3,STRI
2/7/2019 13:30,18635,28.62,53.77,57.49,34.95,35.42,108.6,6.91,0.88,0.594,8.11,-0.51,0.29,1.01,-0.15,1.8,0.26,0.79,-93.8,STRI
2/7/2019 13:36,18636,28.61,53.78,57.48,34.95,35.43,109.3,6.96,0.88,0.59,8.11,-0.51,0.25,0.89,-0.18,1.74,0.44,1.33,-94,STRI
2/7/2019 13:42,18637,28.53,53.79,57.41,34.96,35.44,108,6.88,0.88,0.594,8.11,-0.56,0.12,0.51,-0.3,1.51,0.29,0.86,-93.9,STRI
2/7/2019 13:54,18638,28.6,53.76,57.46,34.95,35.42,111.7,7.11,0.89,0.594,8.13,-0.53,0.16,0.62,-0.2,1.7,0.18,0.54,-94.8,STRI
2/7/2019 14:00,18639,28.43,53.77,57.29,34.95,35.43,108.7,6.93,0.9,0.603,8.12,-0.56,0.2,0.74,-0.16,1.77,0.51,1.52,-94.2,STRI
2/7/2019 14:06,18640,28.42,53.76,57.27,34.94,35.42,108.3,6.91,0.9,0.605,8.12,-0.18,0.14,0.56,-0.21,1.67,0.54,1.62,-94.2,STRI
2/7/2019 14:18,18641,28.43,53.76,57.28,34.94,35.42,108,6.9,0.9,0.607,8.12,-0.39,0.23,0.84,-0.25,1.6,0.02,0.07,-94.2,STRI
2/7/2019 14:24,18642,28.53,53.73,57.35,34.92,35.4,110.5,7.04,0.9,0.608,8.13,-0.48,0.2,0.74,-0.16,1.77,0.04,0.13,-94.9,STRI
2/7/2019 14:30,18643,28.55,53.76,57.4,34.94,35.42,109.4,6.97,0.9,0.608,8.12,-0.58,0.18,0.68,-0.15,1.79,0.01,0.04,-94.5,STRI
2/7/2019 14:36,18644,28.53,53.76,57.38,34.95,35.42,108.4,6.91,0.9,0.605,8.12,-0.38,0.15,0.59,-0.23,1.65,0.03,0.09,-94.2,STRI
2/7/2019 14:42,18645,28.57,53.76,57.43,34.94,35.42,108.8,6.93,0.9,0.606,8.12,-0.49,0.14,0.55,-0.33,1.46,0.19,0.56,-94.4,STRI
2/7/2019 14:54,18646,28.54,53.77,57.4,34.95,35.42,108.4,6.91,0.9,0.607,8.12,-0.46,0.15,0.58,-0.14,1.81,0.17,0.5,-94.2,STRI
2/7/2019 15:00,18647,28.51,53.76,57.36,34.94,35.41,109.4,6.97,0.9,0.608,8.12,-0.48,0.11,0.47,-0.3,1.52,0.38,1.14,-94.3,STRI
2/7/2019 15:06,18648,28.48,53.76,57.33,34.94,35.42,109.7,6.99,0.91,0.609,8.12,-0.56,0.18,0.68,-0.17,1.75,0.34,1.03,-94.5,STRI
